Collar ID,Acq. Time [UTC], Acq. Time [LMT],SCTS [UTC],Origin,Latitude[deg],Longitude[deg],Altitude[m],DOP,Fix Type,3D Error,Mortality Status,Activity,Temp[°C],Main[V],Backup[V]
35078,2021-04-14 20:00:10,2021-04-14 20:00:10,2021-04-17 14:02:26,Iridium,39.02689,-123.09681,365,1.8,3D Validated,,Mortality No Radius,,17,3.52,3.6
35078,2021-04-14 19:00:38,2021-04-14 19:00:38,2021-04-17 14:02:26,Iridium,39.02685,-123.09681,376,1.4,3D Validated,,Mortality No Radius,,14,3.52,3.6
35078,2021-04-14 18:00:20,2021-04-14 18:00:20,2021-04-17 14:02:26,Iridium,39.02732,-123.09666,321,1.4,3D Validated,,Mortality No Radius,,12,3.52,3.6
35078,2021-04-14 17:00:38,2021-04-14 17:00:38,2021-04-17 14:02:26,Iridium,39.02672,-123.09683,369,1.4,3D Validated,,Mortality No Radius,,10,3.44,3.6
35078,2021-04-14 16:00:21,2021-04-14 16:00:21,2021-04-17 14:02:26,Iridium,39.02696,-123.09679,351,2.6,3D Validated,,Mortality No Radius,,8,3.52,3.6
35078,2021-04-14 15:00:38,2021-04-14 15:00:38,2021-04-17 14:02:26,Iridium,39.02689,-123.09685,377,1.2,3D Validated,,Mortality No Radius,,8,3.44,3.6
35078,2021-04-11 14:01:56,2021-04-11 14:01:56,2021-04-18 08:02:23,Iridium,39.02694,-123.09689,384,1.4,3D Validated,,Mortality No Radius,,7,3.44,3.6
35078,2021-04-11 13:00:21,2021-04-11 13:00:21,2021-04-18 08:02:23,Iridium,39.02668,-123.09668,453,1.4,3D Validated,,Mortality No Radius,,7,3.52,3.6
35078,2021-04-11 12:00:21,2021-04-11 12:00:21,2021-04-18 08:02:23,Iridium,39.02677,-123.09686,388,1.8,3D Validated,,Mortality No Radius,,7,3.52,3.6
35078,2021-04-11 11:00:15,2021-04-11 11:00:15,2021-04-18 08:02:23,Iridium,39.02656,-123.09652,390,1.8,3D Validated,,Mortality No Radius,,8,3.52,3.6
35078,2021-04-11 10:00:12,2021-04-11 10:00:12,2021-04-18 08:02:23,Iridium,39.02642,-123.09698,543,1.8,3D Validated,,Mortality No Radius,,8,3.52,3.6
35078,2021-04-11 09:00:30,2021-04-11 09:00:30,2021-04-18 08:02:23,Iridium,39.02653,-123.09647,452,1.2,3D Validated,,Mortality No Radius,,9,3.52,3.6
35078,2021-04-11 08:00:18,2021-04-11 08:00:18,2021-04-18 08:02:23,Iridium,39.02686,-123.09685,365,1.6,3D Validated,,Mortality No Radius,,10,3.52,3.6
35078,2021-04-11 07:00:36,2021-04-11 07:00:36,2021-04-18 08:02:23,Iridium,39.02688,-123.09684,369,1.8,3D Validated,,Mortality No Radius,,10,3.52,3.6
35078,2021-04-11 06:00:22,2021-04-11 06:00:22,2021-04-18 08:02:23,Iridium,39.02659,-123.09683,364,2.2,3D Validated,,Mortality No Radius,,11,3.52,3.6
35078,2021-04-11 05:00:17,2021-04-11 05:00:17,2021-04-18 08:02:23,Iridium,39.02674,-123.09681,360,2.4,3D Validated,,Mortality No Radius,,12,3.52,3.6
35078,2021-04-11 04:00:12,2021-04-11 04:00:12,2021-04-18 08:02:23,Iridium,39.02677,-123.09686,345,1.4,3D Validated,,Mortality No Radius,,13,3.52,3.6
35078,2021-04-11 03:00:25,2021-04-11 03:00:25,2021-04-18 08:02:23,Iridium,39.02671,-123.09661,383,1.2,3D Validated,,Mortality No Radius,,16,3.52,3.6
35078,2021-04-11 02:00:32,2021-04-11 02:00:32,2021-04-18 08:02:23,Iridium,39.02655,-123.09668,414,1.4,3D Validated,,Mortality No Radius,,18,3.52,3.6
35078,2021-04-11 01:00:23,2021-04-11 01:00:23,2021-04-18 08:02:23,Iridium,39.02710,-123.09639,507,1.4,3D Validated,,Mortality No Radius,,21,3.52,3.6
35078,2021-04-11 00:00:27,2021-04-11 00:00:27,2021-04-18 08:02:23,Iridium,39.02643,-123.09647,396,1.6,3D Validated,,Mortality No Radius,,24,3.52,3.6
35078,2021-04-10 23:00:19,2021-04-10 23:00:19,2021-04-18 08:02:23,Iridium,39.02645,-123.09656,393,1.4,3D Validated,,Mortality No Radius,,32,3.52,3.6
35078,2021-04-10 22:00:27,2021-04-10 22:00:27,2021-04-18 08:02:23,Iridium,39.02674,-123.09657,401,1.4,3D Validated,,Mortality No Radius,,34,3.52,3.6
35078,2021-04-10 21:00:11,2021-04-10 21:00:11,2021-04-18 08:02:23,Iridium,39.02660,-123.09680,420,1.6,3D Validated,,Mortality No Radius,,24,3.52,3.6
35078,2021-04-10 20:00:13,2021-04-10 20:00:13,2021-04-18 08:02:33,Iridium,39.02688,-123.09692,375,1.4,3D Validated,,Mortality No Radius,,16,3.52,3.6
35078,2021-04-10 19:00:37,2021-04-10 19:00:37,2021-04-18 08:02:33,Iridium,39.02681,-123.09682,379,1.4,3D Validated,,Mortality No Radius,,12,3.52,3.6
35078,2021-04-10 18:00:21,2021-04-10 18:00:21,2021-04-18 08:02:33,Iridium,39.02687,-123.09683,361,1.4,3D Validated,,Mortality No Radius,,10,3.52,3.6
35078,2021-04-10 17:00:38,2021-04-10 17:00:38,2021-04-18 08:02:33,Iridium,39.02676,-123.09683,363,1.8,3D Validated,,Mortality No Radius,,8,3.44,3.6
35078,2021-04-10 16:00:27,2021-04-10 16:00:27,2021-04-18 08:02:33,Iridium,39.02690,-123.09678,366,1.4,3D Validated,,Mortality No Radius,,6,3.44,3.6
35078,2021-04-10 15:00:52,2021-04-10 15:00:52,2021-04-18 08:02:33,Iridium,39.02702,-123.09674,365,1.4,3D Validated,,Mortality No Radius,,6,3.44,3.6
35078,2021-04-10 14:00:21,2021-04-10 14:00:21,2021-04-18 08:02:33,Iridium,39.02668,-123.09658,390,1.6,3D Validated,,Mortality No Radius,,6,3.52,3.6
35078,2021-04-10 13:00:22,2021-04-10 13:00:22,2021-04-18 08:02:33,Iridium,39.02682,-123.09652,432,1.6,3D Validated,,Mortality No Radius,,6,3.52,3.6
35078,2021-04-10 12:00:39,2021-04-10 12:00:39,2021-04-18 08:02:33,Iridium,39.02677,-123.09695,349,1.2,3D Validated,,Mortality No Radius,,6,3.52,3.6
35078,2021-04-10 11:00:22,2021-04-10 11:00:22,2021-04-18 08:02:33,Iridium,39.02643,-123.09647,363,1.8,3D Validated,,Mortality No Radius,,7,3.52,3.6
35078,2021-04-10 10:00:23,2021-04-10 10:00:23,2021-04-18 08:02:33,Iridium,39.02664,-123.09671,430,1.8,3D Validated,,Mortality No Radius,,7,3.52,3.6
35078,2021-04-10 09:00:13,2021-04-10 09:00:13,2021-04-18 08:02:33,Iridium,39.02648,-123.09677,303,1.6,3D Validated,,Mortality No Radius,,7,3.52,3.6
35078,2021-04-10 08:00:18,2021-04-10 08:00:18,2021-04-18 08:02:33,Iridium,39.02611,-123.09637,318,1.4,3D Validated,,Mortality No Radius,,8,3.52,3.6
35078,2021-04-10 07:00:24,2021-04-10 07:00:24,2021-04-18 08:02:33,Iridium,39.02697,-123.09688,389,1.4,3D Validated,,Mortality No Radius,,9,3.52,3.6
35078,2021-04-10 06:00:20,2021-04-10 06:00:20,2021-04-18 08:02:33,Iridium,39.02674,-123.09677,354,1.2,3D Validated,,Mortality No Radius,,9,3.52,3.6
35078,2021-04-10 05:00:21,2021-04-10 05:00:21,2021-04-18 08:02:33,Iridium,39.02695,-123.09684,350,2.6,3D Validated,,Mortality No Radius,,10,3.52,3.6
35078,2021-04-10 04:00:14,2021-04-10 04:00:14,2021-04-18 08:02:33,Iridium,39.02682,-123.09681,383,2,3D Validated,,Mortality No Radius,,11,3.52,3.6
35078,2021-04-10 03:00:38,2021-04-10 03:00:38,2021-04-18 08:02:33,Iridium,39.02685,-123.09681,376,1,3D Validated,,Mortality No Radius,,13,3.52,3.6
35078,2021-04-10 02:00:39,2021-04-10 02:00:39,2021-04-18 08:02:57,Iridium,39.02690,-123.09697,344,1.4,3D Validated,,Mortality No Radius,,15,3.52,3.6
35078,2021-04-10 01:00:22,2021-04-10 01:00:22,2021-04-18 08:02:57,Iridium,39.02682,-123.09686,346,1.4,3D Validated,,Mortality No Radius,,18,3.52,3.6
35078,2021-04-10 00:01:03,2021-04-10 00:01:03,2021-04-18 08:02:57,Iridium,39.02679,-123.09679,369,1.6,3D Validated,,Mortality No Radius,,22,3.52,3.6
35078,2021-04-09 23:00:18,2021-04-09 23:00:18,2021-04-18 08:02:57,Iridium,39.02688,-123.09690,391,1.8,3D Validated,,Mortality No Radius,,31,3.52,3.6
35078,2021-04-09 22:01:11,2021-04-09 22:01:11,2021-04-18 08:02:57,Iridium,39.02690,-123.09683,357,1.6,3D Validated,,Mortality No Radius,,32,3.52,3.6
35078,2021-04-09 21:00:24,2021-04-09 21:00:24,2021-04-18 08:02:57,Iridium,39.02680,-123.09639,396,1.2,3D Validated,,Mortality No Radius,,21,3.52,3.6
35078,2021-04-09 20:00:26,2021-04-09 20:00:26,2021-04-18 08:02:57,Iridium,39.02682,-123.09643,447,1.6,3D Validated,,Mortality No Radius,,16,3.52,3.6
35078,2021-04-09 19:00:22,2021-04-09 19:00:22,2021-04-18 08:02:57,Iridium,39.02684,-123.09670,450,1.6,3D Validated,,Mortality No Radius,,13,3.52,3.6
35078,2021-04-09 18:00:23,2021-04-09 18:00:23,2021-04-18 08:02:57,Iridium,39.02698,-123.09701,311,1.4,3D Validated,,Mortality No Radius,,10,3.52,3.6
35078,2021-04-09 17:00:22,2021-04-09 17:00:22,2021-04-18 08:02:57,Iridium,39.02671,-123.09675,383,1.4,3D Validated,,Mortality No Radius,,9,3.52,3.6
35078,2021-04-09 16:00:39,2021-04-09 16:00:39,2021-04-18 08:02:57,Iridium,39.02662,-123.09684,407,1.4,3D Validated,,Mortality No Radius,,7,3.44,3.6
35078,2021-04-09 15:00:31,2021-04-09 15:00:31,2021-04-18 08:02:57,Iridium,39.02672,-123.09683,403,1.8,3D Validated,,Mortality No Radius,,7,3.44,3.6
35078,2021-04-09 14:00:38,2021-04-09 14:00:38,2021-04-18 08:02:57,Iridium,39.02713,-123.09682,389,1.4,3D Validated,,Mortality No Radius,,7,3.52,3.6
35078,2021-04-09 13:00:27,2021-04-09 13:00:27,2021-04-18 08:02:57,Iridium,39.02680,-123.09684,450,1.4,3D Validated,,Mortality No Radius,,7,3.52,3.6
35078,2021-04-09 12:00:22,2021-04-09 12:00:22,2021-04-18 08:02:57,Iridium,39.02673,-123.09659,365,1.2,3D Validated,,Mortality No Radius,,7,3.52,3.6
35078,2021-04-09 11:00:16,2021-04-09 11:00:16,2021-04-18 08:02:57,Iridium,39.02649,-123.09649,431,1.4,3D Validated,,Mortality No Radius,,8,3.52,3.6
35078,2021-04-09 10:00:22,2021-04-09 10:00:22,2021-04-18 08:02:57,Iridium,39.02683,-123.09675,404,1.8,3D Validated,,Mortality No Radius,,8,3.52,3.6
35078,2021-04-09 09:00:31,2021-04-09 09:00:31,2021-04-18 08:02:57,Iridium,39.02611,-123.09666,468,1.2,3D Validated,,Mortality No Radius,,9,3.52,3.6
35078,2021-04-09 08:01:38,2021-04-09 08:01:38,2021-04-20 14:01:55,Iridium,39.02687,-123.09688,374,1.6,3D Validated,,Mortality No Radius,,9,3.44,3.6
35078,2021-04-09 07:00:23,2021-04-09 07:00:23,2021-04-20 14:01:55,Iridium,39.02695,-123.09677,306,1.8,3D Validated,,Mortality No Radius,,10,3.52,3.6
35078,2021-04-09 06:00:16,2021-04-09 06:00:16,2021-04-20 14:01:55,Iridium,39.02677,-123.09657,339,1.4,3D Validated,,Mortality No Radius,,11,3.52,3.6
35078,2021-04-09 05:00:23,2021-04-09 05:00:23,2021-04-20 14:01:55,Iridium,39.02778,-123.09723,407,6.4,3D Validated,,Mortality No Radius,,12,3.52,3.6
35078,2021-04-09 04:00:12,2021-04-09 04:00:12,2021-04-20 14:01:55,Iridium,39.02688,-123.09672,366,1.8,3D Validated,,Mortality No Radius,,14,3.52,3.6
35078,2021-04-09 03:00:23,2021-04-09 03:00:23,2021-04-20 14:01:55,Iridium,39.02679,-123.09643,429,1.2,3D Validated,,Mortality No Radius,,15,3.52,3.6
35078,2021-04-09 02:00:23,2021-04-09 02:00:23,2021-04-20 14:01:55,Iridium,39.02637,-123.09667,492,1.6,3D Validated,,Mortality No Radius,,18,3.52,3.6
35078,2021-04-09 01:00:16,2021-04-09 01:00:16,2021-04-20 14:01:55,Iridium,39.02677,-123.09659,350,1.6,3D Validated,,Mortality No Radius,,20,3.52,3.6
35078,2021-04-09 00:00:23,2021-04-09 00:00:23,2021-04-20 14:01:55,Iridium,39.02657,-123.09632,364,1.4,3D Validated,,Mortality No Radius,,23,3.52,3.6
35078,2021-04-08 23:00:13,2021-04-08 23:00:13,2021-04-20 14:01:55,Iridium,39.02679,-123.09701,454,1.6,3D Validated,,Mortality No Radius,,32,3.52,3.6
35078,2021-04-08 22:00:33,2021-04-08 22:00:33,2021-04-20 14:01:55,Iridium,39.02681,-123.09684,357,1.6,3D Validated,,Mortality No Radius,,31,3.52,3.6
35078,2021-04-08 21:00:33,2021-04-08 21:00:33,2021-04-20 14:01:55,Iridium,39.04706,-123.10183,2911,1.4,3D Validated,,Mortality No Radius,,21,3.52,3.6
35078,2021-04-08 20:00:11,2021-04-08 20:00:11,2021-04-20 14:01:55,Iridium,39.03379,-123.11400,3567,1.6,3D Validated,,Mortality No Radius,,15,3.52,3.6
35078,2021-04-08 19:00:24,2021-04-08 19:00:24,2021-04-20 14:01:55,Iridium,39.02682,-123.09674,565,2,3D Validated,,Mortality No Radius,,11,3.52,3.6
35078,2021-04-08 18:00:16,2021-04-08 18:00:16,2021-04-20 14:01:55,Iridium,39.02600,-123.09688,443,1.6,3D Validated,,Mortality No Radius,,9,3.52,3.6
35078,2021-04-08 17:00:14,2021-04-08 17:00:14,2021-04-20 14:01:55,Iridium,39.02687,-123.09677,393,2,3D Validated,,Mortality No Radius,,7,3.52,3.6
35078,2021-04-08 16:00:40,2021-04-08 16:00:40,2021-04-20 14:01:55,Iridium,39.02684,-123.09678,403,1.2,3D Validated,,Mortality No Radius,,6,3.44,3.6
35078,2021-04-08 15:00:41,2021-04-08 15:00:41,2021-04-20 14:01:55,Iridium,39.02703,-123.09682,381,1.8,3D Validated,,Mortality No Radius,,5,3.44,3.6
35078,2021-04-08 14:00:22,2021-04-08 14:00:22,2021-04-20 23:44:19,Iridium,39.02662,-123.09643,383,1.6,3D Validated,,Nothing Detected,,5,3.52,3.6
35078,2021-04-08 13:00:20,2021-04-08 13:00:20,2021-04-20 23:44:19,Iridium,39.02680,-123.09670,409,1.4,3D Validated,,Nothing Detected,,5,3.52,3.6
35078,2021-04-08 12:00:32,2021-04-08 12:00:32,2021-04-20 23:44:19,Iridium,39.02684,-123.09683,371,1,3D Validated,,Nothing Detected,,6,3.44,3.6
35078,2021-04-08 11:00:29,2021-04-08 11:00:29,2021-04-20 23:44:19,Iridium,39.02650,-123.09688,482,1.8,3D Validated,,Nothing Detected,,6,3.44,3.6
35078,2021-04-08 10:00:28,2021-04-08 10:00:28,2021-04-20 23:44:19,Iridium,39.02684,-123.09630,547,1.8,3D Validated,,Nothing Detected,,6,3.44,3.6
35078,2021-04-08 09:00:20,2021-04-08 09:00:20,2021-04-20 23:44:19,Iridium,39.02684,-123.09687,365,1.2,3D Validated,,Nothing Detected,,7,3.52,3.6
35078,2021-04-08 08:00:38,2021-04-08 08:00:38,2021-04-20 23:44:19,Iridium,39.02691,-123.09683,396,1.4,3D Validated,,Nothing Detected,,8,3.44,3.6
35078,2021-04-08 07:00:22,2021-04-08 07:00:22,2021-04-20 23:44:19,Iridium,39.02695,-123.09689,357,1.4,3D Validated,,Nothing Detected,,8,3.52,3.6
35078,2021-04-08 06:00:11,2021-04-08 06:00:11,2021-04-21 02:14:39,Iridium,39.02873,-123.09260,506,2.8,3D Validated,,Nothing Detected,,8,3.52,3.6
35078,2021-04-08 05:00:37,2021-04-08 05:00:37,2021-04-21 02:14:39,Iridium,39.02685,-123.09684,376,1.2,3D Validated,,Nothing Detected,,9,3.44,3.6
35078,2021-04-08 04:00:22,2021-04-08 04:00:22,2021-04-21 02:14:39,Iridium,39.02664,-123.09689,357,1.8,3D Validated,,Nothing Detected,,10,3.52,3.6
35078,2021-04-08 03:00:20,2021-04-08 03:00:20,2021-04-21 02:14:39,Iridium,39.02689,-123.09683,400,1.4,3D Validated,,Nothing Detected,,12,3.52,3.6
35078,2021-04-08 02:00:35,2021-04-08 02:00:35,2021-04-21 02:14:39,Iridium,39.02689,-123.09681,371,1.4,3D Validated,,Nothing Detected,,15,3.52,3.6
35078,2021-04-08 01:00:39,2021-04-08 01:00:39,2021-04-21 02:14:39,Iridium,39.02674,-123.09682,340,1.4,3D Validated,,Nothing Detected,,18,3.52,3.6
35078,2021-04-08 00:01:18,2021-04-08 00:01:18,2021-04-21 02:14:39,Iridium,39.02691,-123.09690,441,2,3D Validated,,Nothing Detected,,22,3.52,3.6
35078,2021-04-07 23:00:10,2021-04-07 23:00:10,2021-04-21 02:14:39,Iridium,39.02696,-123.09717,479,1.6,3D Validated,,Nothing Detected,,30,3.52,3.6
35078,2021-04-07 22:00:41,2021-04-07 22:00:41,2021-04-21 02:14:39,Iridium,39.02681,-123.09682,334,1.6,3D Validated,,Nothing Detected,,28,3.52,3.6
35078,2021-04-07 21:00:17,2021-04-07 21:00:17,2021-04-21 02:14:39,Iridium,39.02682,-123.09680,370,1.2,3D Validated,,Nothing Detected,,18,3.52,3.6
35078,2021-04-06 08:00:56,2021-04-06 08:00:56,2021-04-21 02:14:39,Iridium,39.02694,-123.09682,373,1.4,3D Validated,,Nothing Detected,,10,3.44,3.6
35078,2021-04-06 07:00:17,2021-04-06 07:00:17,2021-04-21 02:14:39,Iridium,39.02692,-123.09650,360,1.4,3D Validated,,Nothing Detected,,10,3.52,3.6
35078,2021-04-06 06:00:12,2021-04-06 06:00:12,2021-04-21 02:14:39,Iridium,39.02671,-123.09699,459,2.8,3D Validated,,Nothing Detected,,11,3.52,3.6
35078,2021-04-06 05:00:13,2021-04-06 05:00:13,2021-04-21 02:15:16,Iridium,39.02761,-123.09702,361,3,3D Validated,,Nothing Detected,,12,3.52,3.6
35078,2021-04-06 04:00:11,2021-04-06 04:00:11,2021-04-21 02:15:16,Iridium,39.02702,-123.09675,369,1.2,3D Validated,,Nothing Detected,,13,3.52,3.6
35078,2021-04-06 03:01:02,2021-04-06 03:01:02,2021-04-21 02:15:16,Iridium,39.02686,-123.09687,356,1.4,3D Validated,,Nothing Detected,,15,3.44,3.6
35078,2021-04-06 02:00:22,2021-04-06 02:00:22,2021-04-21 02:15:16,Iridium,39.02670,-123.09667,448,1.6,3D Validated,,Nothing Detected,,18,3.52,3.6
35078,2021-04-06 01:00:20,2021-04-06 01:00:20,2021-04-21 02:15:16,Iridium,39.02680,-123.09651,427,1.4,3D Validated,,Nothing Detected,,20,3.52,3.6
35078,2021-04-06 00:00:21,2021-04-06 00:00:21,2021-04-21 02:15:16,Iridium,39.02677,-123.09691,394,1.4,3D Validated,,Nothing Detected,,23,3.52,3.6
35078,2021-04-05 23:00:37,2021-04-05 23:00:37,2021-04-21 02:15:16,Iridium,39.02681,-123.09692,391,1.4,3D Validated,,Nothing Detected,,30,3.52,3.6
35078,2021-04-05 22:00:13,2021-04-05 22:00:13,2021-04-21 02:15:16,Iridium,39.02676,-123.09655,417,1.4,3D Validated,,Nothing Detected,,24,3.52,3.6
35078,2021-04-05 21:00:21,2021-04-05 21:00:21,2021-04-21 02:15:16,Iridium,39.02601,-123.09635,384,1.6,3D Validated,,Nothing Detected,,17,3.52,3.6
35078,2021-04-05 20:00:15,2021-04-05 20:00:15,2021-04-21 02:15:16,Iridium,39.02619,-123.09659,359,1.4,3D Validated,,Nothing Detected,,14,3.52,3.6
35078,2021-04-05 19:00:15,2021-04-05 19:00:15,2021-04-21 02:15:16,Iridium,39.02690,-123.09664,338,1.6,3D Validated,,Nothing Detected,,11,3.52,3.6
35078,2021-04-05 18:00:22,2021-04-05 18:00:22,2021-04-21 02:15:16,Iridium,39.02656,-123.09672,384,1.4,3D Validated,,Nothing Detected,,10,3.52,3.6
35078,2021-04-05 17:00:21,2021-04-05 17:00:21,2021-04-21 02:15:16,Iridium,39.02701,-123.09674,402,1.6,3D Validated,,Nothing Detected,,9,3.52,3.6
35078,2021-04-05 16:00:24,2021-04-05 16:00:24,2021-04-21 02:15:16,Iridium,39.02702,-123.09681,385,2,3D Validated,,Nothing Detected,,9,3.52,3.6
35078,2021-04-05 15:00:36,2021-04-05 15:00:36,2021-04-21 02:15:16,Iridium,39.02685,-123.09688,415,1.8,3D Validated,,Nothing Detected,,8,3.44,3.6
35078,2021-04-05 14:00:22,2021-04-05 14:00:22,2021-04-21 02:15:16,Iridium,39.02670,-123.09664,387,1.8,3D Validated,,Nothing Detected,,8,3.52,3.6
35078,2021-04-05 13:00:38,2021-04-05 13:00:38,2021-04-21 02:15:16,Iridium,39.02684,-123.09658,438,1.6,3D Validated,,Nothing Detected,,8,3.44,3.6
35078,2021-04-05 12:00:16,2021-04-05 12:00:16,2021-04-21 02:15:16,Iridium,39.02686,-123.09677,368,1.6,3D Validated,,Nothing Detected,,7,3.52,3.6
35078,2021-04-05 11:00:21,2021-04-05 11:00:21,2021-04-21 02:44:27,Iridium,39.02654,-123.09676,489,1.8,3D Validated,,Nothing Detected,,8,3.52,3.6
35078,2021-04-05 10:00:15,2021-04-05 10:00:15,2021-04-21 02:44:27,Iridium,39.02698,-123.09670,472,1.4,3D Validated,,Nothing Detected,,7,3.52,3.6
35078,2021-04-05 09:00:13,2021-04-05 09:00:13,2021-04-21 02:44:27,Iridium,39.02683,-123.09688,370,1.4,3D Validated,,Nothing Detected,,7,3.52,3.6
35078,2021-04-05 08:00:39,2021-04-05 08:00:39,2021-04-21 02:44:27,Iridium,39.02686,-123.09683,369,1.6,3D Validated,,Nothing Detected,,8,3.44,3.6
35078,2021-04-05 07:00:26,2021-04-05 07:00:26,2021-04-21 02:44:27,Iridium,39.02682,-123.09714,336,1.6,3D Validated,,Nothing Detected,,8,3.52,3.6
35078,2021-04-05 06:00:21,2021-04-05 06:00:21,2021-04-21 02:44:27,Iridium,39.02682,-123.09679,381,1.4,3D Validated,,Nothing Detected,,9,3.52,3.6
35078,2021-04-05 05:00:38,2021-04-05 05:00:38,2021-04-21 02:44:27,Iridium,39.02686,-123.09679,375,1.4,3D Validated,,Nothing Detected,,10,3.44,3.6
35078,2021-04-05 04:00:11,2021-04-05 04:00:11,2021-04-21 02:44:27,Iridium,39.02682,-123.09683,374,1.8,3D Validated,,Nothing Detected,,11,3.52,3.6
35078,2021-04-05 03:00:38,2021-04-05 03:00:38,2021-04-21 02:44:27,Iridium,39.02684,-123.09685,387,1.4,3D Validated,,Nothing Detected,,13,3.52,3.6
35078,2021-04-05 02:00:13,2021-04-05 02:00:13,2021-04-21 02:44:27,Iridium,39.02687,-123.09695,339,1.4,3D Validated,,Nothing Detected,,16,3.52,3.6
35078,2021-04-05 01:00:21,2021-04-05 01:00:21,2021-04-21 02:44:27,Iridium,39.02684,-123.09687,346,1.4,3D Validated,,Nothing Detected,,18,3.52,3.6
35078,2021-04-05 00:00:35,2021-04-05 00:00:35,2021-04-21 02:44:27,Iridium,39.02656,-123.09689,368,1.4,3D Validated,,Nothing Detected,,20,3.52,3.6
35078,2021-04-04 23:00:15,2021-04-04 23:00:15,2021-04-21 02:44:27,Iridium,39.02682,-123.09692,397,1.6,3D Validated,,Nothing Detected,,25,3.52,3.6
35078,2021-04-04 22:00:30,2021-04-04 22:00:30,2021-04-21 02:44:27,Iridium,39.02117,-123.09256,516,1.4,3D Validated,,Nothing Detected,,21,3.52,3.6
35078,2021-04-04 21:00:10,2021-04-04 21:00:10,2021-04-21 02:44:27,Iridium,39.02691,-123.09683,374,1.6,3D Validated,,Nothing Detected,,17,3.52,3.6
35078,2021-03-17 02:00:15,2021-03-17 02:00:15,2021-04-21 02:44:27,Iridium,39.02664,-123.09669,306,1.8,3D Validated,,Nothing Detected,,10,3.52,3.6
35078,2021-03-17 01:00:21,2021-03-17 01:00:21,2021-04-21 02:44:27,Iridium,39.02673,-123.09672,390,1.6,3D Validated,,Nothing Detected,,15,3.52,3.6
35078,2021-03-17 00:00:38,2021-03-17 00:00:38,2021-04-21 04:14:34,Iridium,39.02694,-123.09687,345,1.6,3D Validated,,Nothing Detected,,13,3.52,3.6
35078,2021-03-16 23:00:10,2021-03-16 23:00:10,2021-04-21 04:14:34,Iridium,39.02682,-123.09686,365,1.2,3D Validated,,Nothing Detected,,13,3.52,3.6
35078,2021-03-16 22:01:04,2021-03-16 22:01:04,2021-04-21 04:14:34,Iridium,39.02681,-123.09683,368,2.6,3D Validated,,Nothing Detected,,10,3.44,3.6
35078,2021-03-16 21:00:43,2021-03-16 21:00:43,2021-04-21 04:14:34,Iridium,39.02680,-123.09686,354,1.6,3D Validated,,Nothing Detected,,9,3.52,3.6
35078,2021-03-16 20:00:18,2021-03-16 20:00:18,2021-04-21 04:14:34,Iridium,39.02692,-123.09687,347,4.2,3D Validated,,Nothing Detected,,8,3.52,3.6
35078,2021-03-16 19:00:38,2021-03-16 19:00:38,2021-04-21 04:14:34,Iridium,39.02674,-123.09683,349,2,3D Validated,,Nothing Detected,,5,3.44,3.6
35078,2021-03-16 18:00:38,2021-03-16 18:00:38,2021-04-21 04:14:34,Iridium,39.02682,-123.09682,386,1.6,3D Validated,,Nothing Detected,,3,3.44,3.6
35078,2021-03-16 17:00:24,2021-03-16 17:00:24,2021-04-21 04:14:34,Iridium,39.02684,-123.09696,343,2,3D Validated,,Nothing Detected,,2,3.44,3.6
35078,2021-03-16 16:00:43,2021-03-16 16:00:43,2021-04-21 04:14:34,Iridium,39.02678,-123.09689,351,1.6,3D Validated,,Nothing Detected,,1,3.44,3.6
35078,2021-03-16 15:00:21,2021-03-16 15:00:21,2021-04-21 04:14:34,Iridium,39.02685,-123.09686,325,1.8,3D Validated,,Nothing Detected,,1,3.44,3.6
35078,2021-03-16 14:00:38,2021-03-16 14:00:38,2021-04-21 04:14:34,Iridium,39.02683,-123.09684,383,1.4,3D Validated,,Nothing Detected,,1,3.44,3.6
35078,2021-03-16 13:00:38,2021-03-16 13:00:38,2021-04-21 04:14:34,Iridium,39.02680,-123.09682,370,1.8,3D Validated,,Nothing Detected,,1,3.44,3.6
35078,2021-03-16 12:00:36,2021-03-16 12:00:36,2021-04-21 04:14:34,Iridium,39.02688,-123.09678,388,1.8,3D Validated,,Nothing Detected,,1,3.44,3.6
35078,2021-03-16 11:00:41,2021-03-16 11:00:41,2021-04-21 04:14:34,Iridium,39.02688,-123.09688,385,2,3D Validated,,Nothing Detected,,1,3.44,3.6
35078,2021-03-16 10:01:00,2021-03-16 10:01:00,2021-04-21 04:14:34,Iridium,39.02681,-123.09687,362,1.6,3D Validated,,Nothing Detected,,2,3.44,3.6
35078,2021-03-16 09:00:38,2021-03-16 09:00:38,2021-04-21 04:14:47,Iridium,39.02680,-123.09682,370,1.6,3D Validated,,Nothing Detected,,2,3.44,3.6
35078,2021-03-16 08:00:36,2021-03-16 08:00:36,2021-04-21 04:14:47,Iridium,39.02675,-123.09678,381,1.8,3D Validated,,Nothing Detected,,3,3.44,3.6
35078,2021-03-16 07:00:19,2021-03-16 07:00:19,2021-04-21 04:14:47,Iridium,39.02672,-123.09681,359,5.2,3D Validated,,Nothing Detected,,3,3.52,3.6
35078,2021-03-16 06:00:36,2021-03-16 06:00:36,2021-04-21 04:14:47,Iridium,39.02684,-123.09681,378,1.8,3D Validated,,Nothing Detected,,4,3.44,3.6
