ID,step,angle,x,y,time,states
C7,58.92926057538947,-2.2894593438858255,493040.273777225,4315405.83333879,2022-02-14T15:00:36Z,1
C7,62.474001264340686,2.822137843635942,493089.61149074347,4315373.608382983,2022-02-14T14:00:18Z,1
C7,6.455955849888775,1.2480977542291827,493050.6812667575,4315422.469804313,2022-02-14T13:00:11Z,1
C7,698.7042122091756,-0.5670713040538118,493044.61684219196,4315420.255731002,2022-02-14T12:00:39Z,3
C7,364.75490072513446,0.9090860109795535,492362.3011064342,4315570.697789271,2022-02-14T11:00:12Z,3
C7,183.46137566067344,1.8583801480357462,492081.4667451989,4315337.935680773,2022-02-14T10:00:11Z,3
C7,432.6735995714253,1.5093121023946088,492233.79563168465,4315235.690941538,2022-02-14T09:00:15Z,3
C7,8.22836441037538,-0.3493308570540915,492496.54739377776,4315579.446603721,2022-02-14T08:00:11Z,1
C7,5.650427523442362,-0.973450806550341,492503.4800098909,4315583.87885086,2022-02-14T07:00:12Z,1
C7,162.8324596580693,-2.751572083528457,492508.6741964567,4315581.654495421,2022-02-14T06:00:11Z,2
C7,370.8577623626222,-2.82720117857435,492345.85906905314,4315584.030249379,2022-02-14T05:00:09Z,2
C7,25.155029969674622,-1.628129980349785,492700.1748480524,4315693.555628432,2022-02-14T04:01:02Z,2
C7,458.8278693007875,-2.1086823153352903,492706.2145284168,4315669.136418906,2022-02-14T03:00:23Z,2
C7,18.98266936700305,3.0144398779972046,492267.26295422355,4315802.719835393,2022-02-14T02:00:38Z,1
C7,21.23949575989753,2.816489566191401,492284.57585695456,4315794.934905379,2022-02-14T01:00:11Z,1
C7,6.879855809824885,2.5719859048131686,492269.00153177796,4315809.376393371,2022-02-14T00:00:16Z,1
C7,4.7647978966753115,0.11753800634656475,492270.72705473413,4315802.716439431,2022-02-13T23:00:12Z,1
C7,2.057051271989116,1.768566845231057,492272.4547554125,4315798.275904625,2022-02-13T22:00:12Z,1
C7,5.143277209722269,1.5305377234341422,492274.1878937923,4315799.383916941,2022-02-13T21:00:38Z,1
C7,70.01761220204526,-0.7161545361637156,492271.5941673794,4315803.82530003,2022-02-13T20:00:37Z,1
C7,30.65638854435808,-0.5206168045361026,492284.6518556143,4315872.614563702,2022-02-13T19:00:28Z,1
C7,441.80201293618154,-0.31381929883986914,492304.5929978923,4315895.8990006335,2022-02-13T18:00:22Z,3
C7,200.93725304979415,0.8696822680547631,492681.52369258716,4316126.359995232,2022-02-13T17:00:20Z,3
C7,90.04126968788628,0.9433147874517696,492712.01692501636,4316324.970021261,2022-02-13T16:00:13Z,3
C7,1493.6992080168168,-0.14992260854722206,492647.99429511075,4316388.282998659,2022-02-13T15:00:13Z,3
C7,1056.2457727176698,-0.17535796216274235,491754.7081291303,4317585.43676894,2022-02-13T14:00:16Z,3
C7,889.1218147876779,0.02829404692014137,491280.4115401114,4318529.204684282,2022-02-13T13:00:12Z,3
C7,1699.138763049947,0.04641846979472719,490858.84514767834,4319312.0324931275,2022-02-13T12:00:12Z,3
C7,283.7303596456327,-0.15708194228740435,489984.6693040857,4320769.046264709,2022-02-13T11:00:12Z,3
C7,7.789065513153363,-1.9554026353097824,489878.55338453595,4321032.185635771,2022-02-13T10:00:12Z,1
C7,581.3518108613583,1.7929290418479007,489886.34244361724,4321032.175625957,2022-02-13T09:00:39Z,2
C7,163.0352165257779,2.807741794986571,489758.99342343654,4321599.407637616,2022-02-13T08:00:22Z,2
C7,268.4345933604966,-2.410812257010864,489740.6090988304,4321437.412272138,2022-02-13T07:00:24Z,2
C7,224.97773117463407,0.16177359383301493,489585.1251815442,4321656.231563741,2022-02-13T06:00:23Z,2
C7,356.88310620305833,-1.0258031231276858,489426.9748446365,4321816.242346067,2022-02-13T05:00:20Z,2
C7,290.64652474667315,-2.389957752463107,489513.97263995116,4322162.359284548,2022-02-13T04:00:27Z,2
C7,324.2452667428816,0.517013196998703,489654.6868794202,4321908.046671495,2022-02-13T03:00:19Z,2
C7,388.99622077983764,0.44139616422681255,489931.38462853245,4321739.010141001,2022-02-13T02:00:10Z,2
C7,24.187949299164483,2.871548766488067,490318.1559792387,4321697.465200829,2022-02-13T01:01:08Z,1
C7,29.595930198637877,2.7244708096293686,490295.6671022792,4321706.370665691,2022-02-13T00:00:22Z,1
C7,19.451663562612612,-2.8226002474956284,490316.41020611627,4321685.2604139745,2022-02-12T23:00:11Z,1
C7,64.96767146038007,-1.4934475072330602,490299.11356506357,4321694.15948267,2022-02-12T22:00:40Z,1
C7,67.14323652969026,-2.8742380727655457,490324.28319504537,4321754.05345617,2022-02-12T21:00:47Z,1
C7,4.862917506810475,-0.9676063291982995,490315.5475577037,4321687.480917898,2022-02-12T20:00:16Z,1
C7,46.630602236191336,-1.603751508324768,490311.2179313899,4321685.266803479,2022-02-12T19:00:12Z,1
C7,678.9738489210395,1.0101628774802571,490291.36622503784,4321727.460675307,2022-02-12T18:00:13Z,3
C7,270.0409471185402,0.644701274812908,489617.34634069906,4321809.330590627,2022-02-12T17:00:09Z,3
C7,9.774508156017081,2.387354099480709,489383.5150123424,4321674.256451727,2022-02-12T16:00:38Z,1
C7,6.912212513392575,2.8681358302937654,489393.0312073852,4321672.024178984,2022-02-12T15:00:12Z,1
C7,1.1097206977266658,-1.068277537609265,489386.978030735,4321675.361503402,2022-02-12T14:00:10Z,1
C7,140.8992839103767,-0.21665160200417155,489386.97952699685,4321676.471223091,2022-02-12T13:00:36Z,2
C7,80.315580839651,1.464047923391069,489417.4528465293,4321814.035698894,2022-02-12T12:00:21Z,2
C7,31.710955073609178,2.227815516381785,489341.3352761868,4321839.662013705,2022-02-12T11:00:15Z,2
C7,40.91374276001543,-1.795714946339403,489351.6790891611,4321809.6855195,2022-02-12T10:00:21Z,2
C7,70.23243840683105,0.21281050347599173,489311.00087536464,4321805.301768941,2022-02-12T09:00:23Z,2
C7,127.01449492001657,-2.8377709543676963,489244.3373536974,4321783.198142915,2022-02-12T08:00:17Z,2
C7,163.18577231773673,-1.9332690635556706,489347.41684348223,4321857.409332809,2022-02-12T07:00:21Z,2
C7,18.475368642084902,1.4891220904026734,489389.6070817508,4321699.77183701,2022-02-12T06:00:12Z,2
C7,97.02397396243556,3.006169682795672,489407.7844940087,4321703.076520061,2022-02-12T05:00:15Z,2
C7,1365.0521674701029,-0.6112240383177632,489310.856201381,4321698.768665404,2022-02-12T04:00:11Z,3
C7,1715.2380129650126,-0.38670663407030803,488159.27312676184,4322431.7242180575,2022-02-12T03:00:11Z,3
C7,163.01042471568175,0.8290270746251678,487166.46010561415,4323830.424953083,2022-02-12T02:00:16Z,3
C7,43.020533072311245,-0.7223019978035583,487004.71118037537,4323850.665599072,2022-02-12T01:00:33Z,1
C7,19.354905040084805,2.641329468212022,486976.2147866355,4323882.894806473,2022-02-12T00:00:27Z,1
C7,19.82541088956565,1.0617369410747362,486980.5092517984,4323864.022341926,2022-02-11T23:00:13Z,1
C7,14.236995621570355,-2.6219039113322715,486999.5331685475,4323858.442242602,2022-02-11T22:00:11Z,1
