Collar ID,Acq. Time [UTC], Acq. Time [LMT],SCTS [UTC],Origin,Latitude[deg],Longitude[deg],Altitude[m],DOP,Fix Type,3D Error,Mortality Status,Activity,Temp[°C],Main[V],Backup[V]
35078,2022-01-16 09:00:21,2022-01-16 09:00:21,2022-01-16 11:00:53,Iridium,39.01928,-123.12902,127,1.2,3D Validated,,Nothing Detected,,10,3.2,3.6
35077,2022-01-16 09:00:16,2022-01-16 09:00:16,2022-01-16 09:00:43,Iridium,39.03190,-123.09839,466,1.4,3D Validated,,Nothing Detected,,17,3.28,3.6
35076,2022-01-16 09:00:11,2022-01-16 09:00:11,2022-01-16 17:00:41,Iridium,39.04425,-123.12281,217,1.2,3D Validated,,Nothing Detected,,9,3.44,3.68
35076,2022-01-16 08:00:21,2022-01-16 08:00:21,2022-01-16 17:00:41,Iridium,39.04402,-123.12278,226,1,3D Validated,,Nothing Detected,,12,3.36,3.68
35078,2022-01-16 08:00:18,2022-01-16 08:00:18,2022-01-16 11:00:53,Iridium,39.00694,-123.12059,160,1,3D Validated,,Nothing Detected,,10,3.2,3.6
35077,2022-01-16 08:00:15,2022-01-16 08:00:15,2022-01-16 09:00:43,Iridium,39.03057,-123.09541,455,1.8,3D Validated,,Nothing Detected,,13,3.28,3.6
35074,2022-01-16 08:00:15,2022-01-16 08:00:15,2022-01-22 04:01:37,Iridium,39.02131,-123.11443,319,1.2,3D Validated,,Nothing Detected,,15,3.36,3.68
35074,2022-01-16 07:00:32,2022-01-16 07:00:32,2022-01-22 04:01:37,Iridium,39.02225,-123.11441,332,1,3D Validated,,Nothing Detected,,16,3.28,3.68
35077,2022-01-16 07:00:17,2022-01-16 07:00:17,2022-01-16 09:00:43,Iridium,39.02088,-123.09612,400,1,3D Validated,,Nothing Detected,,15,3.28,3.6
35078,2022-01-16 07:00:12,2022-01-16 07:00:12,2022-01-16 11:00:53,Iridium,39.00027,-123.11694,155,1.2,3D Validated,,Nothing Detected,,12,3.2,3.6
35076,2022-01-16 07:00:10,2022-01-16 07:00:10,2022-01-16 17:00:41,Iridium,39.04462,-123.12178,229,1,3D Validated,,Nothing Detected,,13,3.36,3.68
35077,2022-01-16 06:00:19,2022-01-16 06:00:19,2022-01-16 09:00:43,Iridium,39.02065,-123.09645,413,1.4,3D Validated,,Nothing Detected,,14,3.28,3.6
35076,2022-01-16 06:00:15,2022-01-16 06:00:15,2022-01-16 17:00:41,Iridium,39.04606,-123.12254,271,1.4,3D Validated,,Nothing Detected,,14,3.36,3.68
35078,2022-01-16 06:00:12,2022-01-16 06:00:12,2022-01-16 11:00:53,Iridium,38.99364,-123.11077,158,1.4,3D Validated,,Nothing Detected,,12,3.2,3.6
35074,2022-01-16 06:00:11,2022-01-16 06:00:11,2022-01-22 04:01:37,Iridium,39.02073,-123.11441,275,1.4,3D Validated,,Nothing Detected,,17,3.36,3.68
35074,2022-01-16 05:00:38,2022-01-16 05:00:38,2022-01-22 04:01:37,Iridium,39.02059,-123.11428,271,1,3D Validated,,Nothing Detected,,17,3.28,3.68
35077,2022-01-16 05:00:26,2022-01-16 05:00:26,2022-01-16 09:00:43,Iridium,39.02014,-123.09525,403,1,3D Validated,,Nothing Detected,,22,3.28,3.6
35078,2022-01-16 05:00:21,2022-01-16 05:00:21,2022-01-16 11:00:53,Iridium,38.97853,-123.10420,191,1.2,3D Validated,,Nothing Detected,,14,3.2,3.6
35076,2022-01-16 05:00:10,2022-01-16 05:00:10,2022-01-16 17:00:41,Iridium,39.04616,-123.12246,269,1.2,3D Validated,,Nothing Detected,,13,3.36,3.68
35074,2022-01-16 04:00:38,2022-01-16 04:00:38,2022-01-16 04:02:20,Iridium,39.02085,-123.11028,296,1.2,3D Validated,,Nothing Detected,,17,3.36,3.68
35076,2022-01-16 04:00:33,2022-01-16 04:00:33,2022-01-16 17:00:41,Iridium,39.04503,-123.11889,288,1.2,3D Validated,,Nothing Detected,,14,3.36,3.68
35077,2022-01-16 04:00:19,2022-01-16 04:00:19,2022-01-16 09:00:43,Iridium,39.02027,-123.09486,395,1,3D Validated,,Nothing Detected,,17,3.28,3.6
35078,2022-01-16 04:00:11,2022-01-16 04:00:11,2022-01-16 11:00:53,Iridium,38.97545,-123.11234,171,2,3D Validated,,Nothing Detected,,14,3.2,3.6
35074,2022-01-16 03:00:29,2022-01-16 03:00:29,2022-01-16 04:02:20,Iridium,39.02088,-123.10990,339,1.2,3D Validated,,Nothing Detected,,23,3.36,3.68
35077,2022-01-16 03:00:24,2022-01-16 03:00:24,2022-01-16 09:00:43,Iridium,39.02089,-123.09492,437,1.8,3D Validated,,Nothing Detected,,13,3.36,3.6
35076,2022-01-16 03:00:22,2022-01-16 03:00:22,2022-01-16 17:00:41,Iridium,39.04215,-123.12287,193,1.2,3D Validated,,Nothing Detected,,11,3.36,3.68
35078,2022-01-16 03:00:16,2022-01-16 03:00:16,2022-01-16 11:00:53,Iridium,38.98870,-123.11285,146,1.2,3D Validated,,Nothing Detected,,15,3.2,3.6
35077,2022-01-16 02:00:20,2022-01-16 02:00:20,2022-01-16 09:00:43,Iridium,39.02267,-123.09385,421,1.2,3D Validated,,Nothing Detected,,17,3.28,3.6
35074,2022-01-16 02:00:18,2022-01-16 02:00:18,2022-01-16 04:02:20,Iridium,39.02112,-123.11039,300,1.2,3D Validated,,Nothing Detected,,21,3.36,3.68
35076,2022-01-16 02:00:12,2022-01-16 02:00:12,2022-01-16 17:00:41,Iridium,39.03652,-123.12874,205,1.2,3D Validated,,Nothing Detected,,15,3.36,3.68
35078,2022-01-16 02:00:12,2022-01-16 02:00:12,2022-01-16 11:00:53,Iridium,38.99288,-123.11583,120,1.2,3D Validated,,Nothing Detected,,16,3.2,3.6
35074,2022-01-16 01:00:13,2022-01-16 01:00:13,2022-01-16 04:02:20,Iridium,39.02173,-123.10949,284,1,3D Validated,,Nothing Detected,,21,3.36,3.68
35078,2022-01-16 01:00:13,2022-01-16 01:00:13,2022-01-16 11:00:53,Iridium,39.00857,-123.11588,146,1.2,3D Validated,,Nothing Detected,,21,3.28,3.6
35076,2022-01-16 01:00:12,2022-01-16 01:00:12,2022-01-16 17:00:41,Iridium,39.03291,-123.13570,184,1,3D Validated,,Nothing Detected,,17,3.36,3.68
35077,2022-01-16 01:00:12,2022-01-16 01:00:12,2022-01-16 09:00:43,Iridium,39.01607,-123.08228,462,1,3D Validated,,Nothing Detected,,19,3.28,3.6
35078,2022-01-16 00:00:23,2022-01-16 00:00:23,2022-01-16 11:00:53,Iridium,39.00870,-123.11626,182,1.4,3D Validated,,Nothing Detected,,24,3.28,3.6
35077,2022-01-16 00:00:13,2022-01-16 00:00:13,2022-01-16 09:00:43,Iridium,39.00892,-123.08336,333,1.6,3D Validated,,Nothing Detected,,27,3.28,3.6
35076,2022-01-16 00:00:12,2022-01-16 00:00:12,2022-01-16 17:00:41,Iridium,39.03063,-123.13630,231,1.4,3D Validated,,Nothing Detected,,21,3.44,3.68
35074,2022-01-16 00:00:10,2022-01-16 00:00:10,2022-01-16 04:02:20,Iridium,39.02203,-123.10962,277,1.2,3D Validated,,Nothing Detected,,22,3.36,3.68
35074,2022-01-15 23:00:38,2022-01-15 23:00:38,2022-01-16 04:02:20,Iridium,39.02185,-123.10953,292,1,3D Validated,,Nothing Detected,,24,3.36,3.68
35078,2022-01-15 23:00:28,2022-01-15 23:00:28,2022-01-16 11:00:53,Iridium,39.00822,-123.11589,155,1.2,3D Validated,,Nothing Detected,,24,3.28,3.6
35076,2022-01-15 23:00:12,2022-01-15 23:00:12,2022-01-15 23:00:40,Iridium,39.03056,-123.13611,285,1.4,3D Validated,,Nothing Detected,,21,3.36,3.68
35077,2022-01-15 23:00:11,2022-01-15 23:00:11,2022-01-16 09:00:43,Iridium,39.00817,-123.08263,324,1.2,3D Validated,,Nothing Detected,,25,3.28,3.6
35076,2022-01-15 22:00:31,2022-01-15 22:00:31,2022-01-15 23:00:40,Iridium,39.03061,-123.13597,224,1.2,3D Validated,,Nothing Detected,,20,3.36,3.68
35074,2022-01-15 22:00:25,2022-01-15 22:00:25,2022-01-16 04:02:20,Iridium,39.02184,-123.10919,287,1.2,3D Validated,,Nothing Detected,,23,3.36,3.68
35078,2022-01-15 22:00:19,2022-01-15 22:00:19,2022-01-16 11:00:53,Iridium,39.00833,-123.11548,131,1.4,3D Validated,,Nothing Detected,,23,3.28,3.6
35077,2022-01-15 22:00:13,2022-01-15 22:00:13,2022-01-16 09:00:43,Iridium,39.00889,-123.08765,255,1.2,3D Validated,,Nothing Detected,,26,3.36,3.6
35077,2022-01-15 21:00:33,2022-01-15 21:00:33,2022-01-16 09:00:43,Iridium,39.00891,-123.08770,264,1.2,3D Validated,,Nothing Detected,,29,3.28,3.6
35076,2022-01-15 21:00:21,2022-01-15 21:00:21,2022-01-15 23:00:40,Iridium,39.03066,-123.13610,229,1.4,3D Validated,,Nothing Detected,,21,3.36,3.68
35074,2022-01-15 21:00:15,2022-01-15 21:00:15,2022-01-16 04:02:20,Iridium,39.02171,-123.10896,305,1.2,3D Validated,,Nothing Detected,,27,3.36,3.68
35078,2022-01-15 21:00:12,2022-01-15 21:00:12,2022-01-16 11:00:53,Iridium,39.00896,-123.12034,140,1.2,3D Validated,,Nothing Detected,,25,3.2,3.6
35076,2022-01-15 20:00:21,2022-01-15 20:00:21,2022-01-15 23:00:40,Iridium,39.03058,-123.13617,233,1.6,3D Validated,,Nothing Detected,,21,3.36,3.68
35074,2022-01-15 20:00:18,2022-01-15 20:00:18,2022-01-16 04:02:20,Iridium,39.02169,-123.10897,298,1.6,3D Validated,,Nothing Detected,,30,3.36,3.68
35077,2022-01-15 20:00:12,2022-01-15 20:00:12,2022-01-16 09:00:43,Iridium,39.00875,-123.08739,273,1.4,3D Validated,,Nothing Detected,,31,3.28,3.6
35078,2022-01-15 20:00:12,2022-01-15 20:00:12,2022-01-16 11:00:53,Iridium,39.00465,-123.11372,158,1.2,3D Validated,,Nothing Detected,,25,3.2,3.6
35076,2022-01-15 19:00:21,2022-01-15 19:00:21,2022-01-15 23:00:40,Iridium,39.03060,-123.13616,218,1.2,3D Validated,,Nothing Detected,,29,3.36,3.68
35078,2022-01-15 19:00:12,2022-01-15 19:00:12,2022-01-16 11:00:53,Iridium,39.00136,-123.11111,177,1.2,3D Validated,,Nothing Detected,,23,3.28,3.6
35074,2022-01-15 19:00:12,2022-01-15 19:00:12,2022-01-16 04:02:20,Iridium,39.02170,-123.10921,294,1.4,3D Validated,,Nothing Detected,,37,3.36,3.68
35077,2022-01-15 19:00:11,2022-01-15 19:00:11,2022-01-16 09:00:43,Iridium,39.00878,-123.08749,298,1.8,3D Validated,,Nothing Detected,,24,3.28,3.6
35076,2022-01-15 18:00:38,2022-01-15 18:00:38,2022-01-15 23:00:40,Iridium,39.03071,-123.13636,212,1.4,3D Validated,,Nothing Detected,,17,3.36,3.68
35078,2022-01-15 18:00:38,2022-01-15 18:00:38,2022-01-16 11:00:53,Iridium,39.00063,-123.11528,119,1.6,3D Validated,,Nothing Detected,,24,3.28,3.6
35077,2022-01-15 18:00:15,2022-01-15 18:00:15,2022-01-16 09:00:43,Iridium,39.00886,-123.08748,283,1.4,3D Validated,,Nothing Detected,,24,3.28,3.6
35074,2022-01-15 18:00:11,2022-01-15 18:00:11,2022-01-16 04:02:20,Iridium,39.02205,-123.10887,332,1.4,3D Validated,,Nothing Detected,,24,3.36,3.68
35074,2022-01-15 17:00:34,2022-01-15 17:00:34,2022-01-16 04:02:20,Iridium,39.02199,-123.10933,216,1.4,3D Validated,,Nothing Detected,,19,3.28,3.68
35078,2022-01-15 17:00:23,2022-01-15 17:00:23,2022-01-15 17:00:57,Iridium,39.00075,-123.11550,195,1,3D Validated,,Nothing Detected,,15,3.28,3.6
35077,2022-01-15 17:00:12,2022-01-15 17:00:12,2022-01-16 09:00:43,Iridium,39.00905,-123.08742,258,1,3D Validated,,Nothing Detected,,23,3.28,3.6
35076,2022-01-15 17:00:11,2022-01-15 17:00:11,2022-01-15 23:00:40,Iridium,39.02974,-123.13861,221,1,3D Validated,,Nothing Detected,,12,3.28,3.68
35078,2022-01-15 16:00:24,2022-01-15 16:00:24,2022-01-15 17:00:57,Iridium,39.00073,-123.11540,168,1.4,3D Validated,,Nothing Detected,,13,3.28,3.6
35074,2022-01-15 16:00:18,2022-01-15 16:00:18,2022-01-16 04:02:20,Iridium,39.01950,-123.11304,55,1.4,3D Validated,,Nothing Detected,,15,3.36,3.68
35076,2022-01-15 16:00:17,2022-01-15 16:00:17,2022-01-15 23:00:40,Iridium,39.02908,-123.13816,159,1.4,3D Validated,,Nothing Detected,,10,3.28,3.68
35077,2022-01-15 16:00:12,2022-01-15 16:00:12,2022-01-16 09:00:43,Iridium,39.00866,-123.08776,264,1.2,3D Validated,,Nothing Detected,,16,3.28,3.6
35074,2022-01-15 15:00:22,2022-01-15 15:00:22,2022-01-16 04:02:20,Iridium,39.02087,-123.10993,290,1.6,3D Validated,,Nothing Detected,,20,3.36,3.68
35078,2022-01-15 15:00:13,2022-01-15 15:00:13,2022-01-15 17:00:57,Iridium,39.00072,-123.11541,189,1.2,3D Validated,,Nothing Detected,,11,3.28,3.6
35077,2022-01-15 15:00:12,2022-01-15 15:00:12,2022-01-15 15:00:41,Iridium,39.00890,-123.08753,320,1.2,3D Validated,,Nothing Detected,,13,3.28,3.6
35076,2022-01-15 15:00:12,2022-01-15 15:00:12,2022-01-15 23:00:40,Iridium,39.02637,-123.13395,191,1.2,3D Validated,,Nothing Detected,,15,3.36,3.68
35074,2022-01-15 14:00:21,2022-01-15 14:00:21,2022-01-16 04:02:20,Iridium,39.02097,-123.10983,302,1.4,3D Validated,,Nothing Detected,,19,3.36,3.68
35076,2022-01-15 14:00:13,2022-01-15 14:00:13,2022-01-15 23:00:40,Iridium,39.02656,-123.13411,139,1.8,3D Validated,,Nothing Detected,,12,3.44,3.68
35077,2022-01-15 14:00:12,2022-01-15 14:00:12,2022-01-15 15:00:41,Iridium,39.00895,-123.08762,329,1.4,3D Validated,,Nothing Detected,,24,3.28,3.6
35078,2022-01-15 14:00:12,2022-01-15 14:00:12,2022-01-15 17:00:57,Iridium,39.00088,-123.11545,170,1.4,3D Validated,,Nothing Detected,,14,3.28,3.6
35077,2022-01-15 13:00:38,2022-01-15 13:00:38,2022-01-15 15:00:41,Iridium,39.00885,-123.08772,288,1.2,3D Validated,,Nothing Detected,,15,3.28,3.6
35078,2022-01-15 13:00:33,2022-01-15 13:00:33,2022-01-15 17:00:57,Iridium,39.00070,-123.11563,160,1.2,3D Validated,,Nothing Detected,,16,3.2,3.6
35076,2022-01-15 13:00:22,2022-01-15 13:00:22,2022-01-15 23:00:40,Iridium,39.02650,-123.13388,182,1.2,3D Validated,,Nothing Detected,,9,3.36,3.68
35074,2022-01-15 13:00:17,2022-01-15 13:00:17,2022-01-16 04:02:20,Iridium,39.02129,-123.11015,207,1.2,3D Validated,,Nothing Detected,,18,3.36,3.68
35077,2022-01-15 12:00:38,2022-01-15 12:00:38,2022-01-15 15:00:41,Iridium,39.00887,-123.09144,219,1.6,3D Validated,,Nothing Detected,,11,3.2,3.6
35078,2022-01-15 12:00:23,2022-01-15 12:00:23,2022-01-15 17:00:57,Iridium,39.00084,-123.11529,169,1.2,3D Validated,,Nothing Detected,,12,3.28,3.6
35076,2022-01-15 12:00:14,2022-01-15 12:00:14,2022-01-15 23:00:40,Iridium,39.02654,-123.13371,215,1.2,3D Validated,,Nothing Detected,,10,3.44,3.68
35074,2022-01-15 12:00:12,2022-01-15 12:00:12,2022-01-16 04:02:20,Iridium,39.02112,-123.11009,233,1.4,3D Validated,,Nothing Detected,,20,3.36,3.68
35077,2022-01-15 11:00:38,2022-01-15 11:00:38,2022-01-15 15:00:41,Iridium,39.02566,-123.10544,212,1.2,3D Validated,,Nothing Detected,,15,3.2,3.6
35074,2022-01-15 11:00:15,2022-01-15 11:00:15,2022-01-16 04:02:20,Iridium,39.02107,-123.11012,319,1.4,3D Validated,,Nothing Detected,,18,3.36,3.68
35078,2022-01-15 11:00:13,2022-01-15 11:00:13,2022-01-15 17:00:57,Iridium,39.00091,-123.11565,166,1.2,3D Validated,,Nothing Detected,,17,3.28,3.6
35076,2022-01-15 11:00:12,2022-01-15 11:00:12,2022-01-15 23:00:40,Iridium,39.02661,-123.13391,206,2.2,3D Validated,,Nothing Detected,,10,3.44,3.68
35074,2022-01-15 10:00:24,2022-01-15 10:00:24,2022-01-22 22:01:03,Iridium,39.02081,-123.10917,184,2,3D Validated,,Nothing Detected,,16,3.36,3.68
35077,2022-01-15 10:00:22,2022-01-15 10:00:22,2022-01-15 15:00:41,Iridium,39.02610,-123.10440,221,1.2,3D Validated,,Nothing Detected,,14,3.28,3.6
35078,2022-01-15 10:00:20,2022-01-15 10:00:20,2022-01-15 17:00:57,Iridium,39.00079,-123.11564,157,1,3D Validated,,Nothing Detected,,18,3.28,3.6
35076,2022-01-15 10:00:12,2022-01-15 10:00:12,2022-01-15 23:00:40,Iridium,39.02659,-123.13413,205,1.2,3D Validated,,Nothing Detected,,14,3.44,3.68
35076,2022-01-15 09:00:38,2022-01-15 09:00:38,2022-01-15 23:00:40,Iridium,39.02667,-123.13401,185,1.2,3D Validated,,Nothing Detected,,17,3.36,3.68
35077,2022-01-15 09:00:38,2022-01-15 09:00:38,2022-01-15 15:00:41,Iridium,39.02084,-123.09705,354,1.2,3D Validated,,Nothing Detected,,17,3.28,3.6
35074,2022-01-15 09:00:22,2022-01-15 09:00:22,2022-01-22 22:01:03,Iridium,39.02115,-123.11030,328,1.2,3D Validated,,Nothing Detected,,17,3.36,3.68
35078,2022-01-15 09:00:11,2022-01-15 09:00:11,2022-01-15 17:00:57,Iridium,39.00075,-123.11558,140,1.2,3D Validated,,Nothing Detected,,13,3.28,3.6
35078,2022-01-15 08:00:30,2022-01-15 08:00:30,2022-01-15 17:00:57,Iridium,39.00068,-123.11544,172,1,3D Validated,,Nothing Detected,,13,3.2,3.6
35074,2022-01-15 08:00:27,2022-01-15 08:00:27,2022-01-22 22:01:03,Iridium,39.01979,-123.11334,242,1,3D Validated,,Nothing Detected,,15,3.28,3.68
35076,2022-01-15 08:00:23,2022-01-15 08:00:23,2022-01-15 23:00:40,Iridium,39.02653,-123.13394,207,1,3D Validated,,Nothing Detected,,11,3.36,3.68
35077,2022-01-15 08:00:12,2022-01-15 08:00:12,2022-01-15 15:00:41,Iridium,39.02090,-123.09679,353,1.2,3D Validated,,Nothing Detected,,17,3.28,3.6
35078,2022-01-15 07:00:25,2022-01-15 07:00:25,2022-01-15 17:00:57,Iridium,39.00822,-123.11805,149,1,3D Validated,,Nothing Detected,,12,3.2,3.6
35077,2022-01-15 07:00:22,2022-01-15 07:00:22,2022-01-15 15:00:41,Iridium,39.02080,-123.09651,379,1.2,3D Validated,,Nothing Detected,,16,3.28,3.6
35076,2022-01-15 07:00:16,2022-01-15 07:00:16,2022-01-15 23:00:40,Iridium,39.02653,-123.13390,210,1,3D Validated,,Nothing Detected,,13,3.36,3.68
35074,2022-01-15 07:00:12,2022-01-15 07:00:12,2022-01-22 22:01:03,Iridium,39.01995,-123.11320,286,1,3D Validated,,Nothing Detected,,16,3.36,3.68
35078,2022-01-15 06:00:24,2022-01-15 06:00:24,2022-01-15 17:00:57,Iridium,39.00977,-123.11868,147,1.4,3D Validated,,Nothing Detected,,11,3.2,3.6
35074,2022-01-15 06:00:22,2022-01-15 06:00:22,2022-01-22 22:01:03,Iridium,39.01562,-123.10393,212,1.6,3D Validated,,Nothing Detected,,15,3.28,3.68
35076,2022-01-15 06:00:13,2022-01-15 06:00:13,2022-01-15 23:00:40,Iridium,39.02796,-123.13435,209,1.4,3D Validated,,Nothing Detected,,15,3.36,3.68
35077,2022-01-15 06:00:10,2022-01-15 06:00:10,2022-01-15 15:00:41,Iridium,39.01927,-123.09992,280,1.4,3D Validated,,Nothing Detected,,15,3.28,3.6
35078,2022-01-15 05:00:25,2022-01-15 05:00:25,2022-01-15 17:00:57,Iridium,39.00701,-123.12028,153,1,3D Validated,,Nothing Detected,,11,3.2,3.6
35076,2022-01-15 05:00:19,2022-01-15 05:00:19,2022-01-15 05:00:45,Iridium,39.02889,-123.13689,268,1,3D Validated,,Nothing Detected,,15,3.36,3.68
35074,2022-01-15 05:00:12,2022-01-15 05:00:12,2022-01-22 22:01:03,Iridium,39.01625,-123.10025,253,1,3D Validated,,Nothing Detected,,16,3.36,3.68
35077,2022-01-15 05:00:09,2022-01-15 05:00:09,2022-01-15 15:00:41,Iridium,39.02002,-123.09581,375,1,3D Validated,,Nothing Detected,,16,3.28,3.6
35077,2022-01-15 04:00:38,2022-01-15 04:00:38,2022-01-15 15:00:41,Iridium,39.02037,-123.09503,371,1,3D Validated,,Nothing Detected,,19,3.28,3.6
35074,2022-01-15 04:00:12,2022-01-15 04:00:12,2022-01-22 22:01:03,Iridium,39.01603,-123.10188,232,1.2,3D Validated,,Nothing Detected,,15,3.36,3.68
35078,2022-01-15 04:00:11,2022-01-15 04:00:11,2022-01-15 17:00:57,Iridium,38.98222,-123.10970,129,1,3D Validated,,Nothing Detected,,11,3.2,3.6
35076,2022-01-15 04:00:09,2022-01-15 04:00:09,2022-01-15 05:00:45,Iridium,39.02815,-123.13723,239,1.2,3D Validated,,Nothing Detected,,16,3.36,3.68
35077,2022-01-15 03:00:22,2022-01-15 03:00:22,2022-01-15 15:00:41,Iridium,39.02010,-123.09492,351,1.6,3D Validated,,Nothing Detected,,21,3.28,3.6
35074,2022-01-15 03:00:12,2022-01-15 03:00:12,2022-01-22 22:01:03,Iridium,39.01770,-123.10639,314,1.2,3D Validated,,Nothing Detected,,19,3.36,3.68
35078,2022-01-15 03:00:11,2022-01-15 03:00:11,2022-01-15 17:00:57,Iridium,38.98632,-123.10247,114,1.6,3D Validated,,Nothing Detected,,14,3.2,3.6
35076,2022-01-15 03:00:10,2022-01-15 03:00:10,2022-01-15 05:00:45,Iridium,39.02882,-123.13710,231,1.2,3D Validated,,Nothing Detected,,18,3.36,3.68
35078,2022-01-15 02:00:33,2022-01-15 02:00:33,2022-01-15 17:00:57,Iridium,38.98316,-123.09816,137,1.2,3D Validated,,Nothing Detected,,15,3.2,3.6
35074,2022-01-15 02:00:20,2022-01-15 02:00:20,2022-01-22 22:01:03,Iridium,39.01823,-123.10672,287,1.4,3D Validated,,Nothing Detected,,19,3.36,3.68
35076,2022-01-15 02:00:14,2022-01-15 02:00:14,2022-01-15 05:00:45,Iridium,39.02880,-123.13355,214,1.2,3D Validated,,Nothing Detected,,18,3.36,3.68
35077,2022-01-15 02:00:12,2022-01-15 02:00:12,2022-01-15 15:00:41,Iridium,39.02043,-123.09511,348,1.2,3D Validated,,Nothing Detected,,16,3.28,3.6
35076,2022-01-15 01:00:38,2022-01-15 01:00:38,2022-01-15 05:00:45,Iridium,39.02959,-123.13379,207,1.2,3D Validated,,Nothing Detected,,19,3.36,3.68
35078,2022-01-15 01:00:26,2022-01-15 01:00:26,2022-01-15 17:00:57,Iridium,38.99063,-123.09444,200,1,3D Validated,,Nothing Detected,,23,3.28,3.6
35074,2022-01-15 01:00:13,2022-01-15 01:00:13,2022-01-22 22:01:03,Iridium,39.02184,-123.10915,300,2,3D Validated,,Nothing Detected,,20,3.44,3.68
35077,2022-01-15 01:00:12,2022-01-15 01:00:12,2022-01-15 15:00:41,Iridium,39.03153,-123.09602,469,1.2,3D Validated,,Nothing Detected,,19,3.28,3.6
35074,2022-01-15 00:00:23,2022-01-15 00:00:23,2022-01-22 22:01:03,Iridium,39.02183,-123.10974,277,1.6,3D Validated,,Nothing Detected,,23,3.36,3.68
35076,2022-01-15 00:00:18,2022-01-15 00:00:18,2022-01-15 05:00:45,Iridium,39.02905,-123.13451,106,2.2,3D Validated,,Nothing Detected,,25,3.36,3.68
35078,2022-01-15 00:00:11,2022-01-15 00:00:11,2022-01-15 17:00:57,Iridium,38.99089,-123.09446,170,1.6,3D Validated,,Nothing Detected,,25,3.28,3.6
35077,2022-01-15 00:00:10,2022-01-15 00:00:10,2022-01-15 15:00:41,Iridium,39.03056,-123.09725,469,1.4,3D Validated,,Nothing Detected,,22,3.36,3.6
35077,2022-01-14 23:00:39,2022-01-14 23:00:39,2022-01-15 15:00:41,Iridium,39.03043,-123.09717,457,1.2,3D Validated,,Nothing Detected,,29,3.28,3.6
35078,2022-01-14 23:00:27,2022-01-14 23:00:27,2022-01-14 23:01:30,Iridium,38.99095,-123.09420,162,1.2,3D Validated,,Nothing Detected,,25,3.28,3.6
35074,2022-01-14 23:00:16,2022-01-14 23:00:16,2022-01-22 22:01:03,Iridium,39.02189,-123.10952,255,1.2,3D Validated,,Nothing Detected,,23,3.36,3.68
35076,2022-01-14 23:00:12,2022-01-14 23:00:12,2022-01-15 05:00:45,Iridium,39.02920,-123.13407,124,1.2,3D Validated,,Nothing Detected,,18,3.44,3.68
35078,2022-01-14 22:00:39,2022-01-14 22:00:39,2022-01-14 23:01:30,Iridium,38.99053,-123.09438,184,1.2,3D Validated,,Nothing Detected,,27,3.28,3.6
35074,2022-01-14 22:00:38,2022-01-14 22:00:38,2022-01-22 22:01:03,Iridium,39.02173,-123.10958,287,1.2,3D Validated,,Nothing Detected,,32,3.36,3.68
35076,2022-01-14 22:00:21,2022-01-14 22:00:21,2022-01-15 05:00:45,Iridium,39.02985,-123.13368,121,1.6,3D Validated,,Nothing Detected,,21,3.36,3.68
35077,2022-01-14 22:00:12,2022-01-14 22:00:12,2022-01-15 15:00:41,Iridium,39.03061,-123.09685,386,1.2,3D Validated,,Nothing Detected,,23,3.36,3.6
35074,2022-01-14 21:00:35,2022-01-14 21:00:35,2022-01-22 22:01:03,Iridium,39.02174,-123.10954,270,1.2,3D Validated,,Nothing Detected,,32,3.36,3.68
35078,2022-01-14 21:00:22,2022-01-14 21:00:22,2022-01-14 23:01:30,Iridium,38.99084,-123.09377,231,1.2,3D Validated,,Nothing Detected,,28,3.28,3.6
35076,2022-01-14 21:00:16,2022-01-14 21:00:16,2022-01-15 05:00:45,Iridium,39.02967,-123.13321,215,1.2,3D Validated,,Nothing Detected,,27,3.36,3.68
35077,2022-01-14 21:00:12,2022-01-14 21:00:12,2022-01-14 21:00:39,Iridium,39.03060,-123.09700,469,1.2,3D Validated,,Nothing Detected,,25,3.36,3.6
35078,2022-01-14 20:00:21,2022-01-14 20:00:21,2022-01-14 23:01:30,Iridium,38.99081,-123.09393,225,1.4,3D Validated,,Nothing Detected,,21,3.28,3.6
35076,2022-01-14 20:00:21,2022-01-14 20:00:21,2022-01-15 05:00:45,Iridium,39.02952,-123.13337,201,1.6,3D Validated,,Nothing Detected,,31,3.36,3.68
35074,2022-01-14 20:00:12,2022-01-14 20:00:12,2022-01-22 22:01:03,Iridium,39.02187,-123.10916,319,1.4,3D Validated,,Nothing Detected,,32,3.36,3.68
35077,2022-01-14 20:00:12,2022-01-14 20:00:12,2022-01-14 21:00:39,Iridium,39.03073,-123.09708,499,1.4,3D Validated,,Nothing Detected,,29,3.28,3.6
35078,2022-01-14 19:00:22,2022-01-14 19:00:22,2022-01-14 23:01:30,Iridium,38.99087,-123.09429,186,1.2,3D Validated,,Nothing Detected,,30,3.2,3.6
35074,2022-01-14 19:00:17,2022-01-14 19:00:17,2022-01-22 22:01:03,Iridium,39.02163,-123.10934,285,1.2,3D Validated,,Nothing Detected,,28,3.36,3.68
35077,2022-01-14 19:00:12,2022-01-14 19:00:12,2022-01-14 21:00:39,Iridium,39.03045,-123.09718,448,1.4,3D Validated,,Nothing Detected,,23,3.28,3.6
35076,2022-01-14 19:00:11,2022-01-14 19:00:11,2022-01-15 05:00:45,Iridium,39.02948,-123.13331,242,1.2,3D Validated,,Nothing Detected,,38,3.36,3.68
