ID,step,angle,x,y,t,states
M5,1750.6429123008618,1.8009451913626193,492708.0468537947,4317649.970186717,2021-12-27T15:00:11Z,3
M5,563.0609408228663,-0.44139695723395356,493321.57342648815,4319289.58469964,2021-12-27T16:00:13Z,3
M5,1240.9147926733674,-0.04173090530881962,493725.27550397534,4319682.092350155,2021-12-27T17:00:39Z,3
M5,904.1824311314543,-2.154082963720156,494650.2973177649,4320509.258697808,2021-12-27T18:00:13Z,3
M5,624.696474144965,-2.35519889029505,494782.1274167011,4319614.738327005,2021-12-27T19:00:13Z,3
M5,83.36419368695627,-1.4313751876259964,494280.3459086999,4319986.841811317,2021-12-27T20:00:22Z,2
M5,684.0211662930228,-1.7557833241814216,494320.21472836885,4320060.054282982,2021-12-27T21:01:32Z,2
M5,62.6696873304535,2.606349417520318,494850.5189969904,4319628.009911859,2021-12-27T22:00:09Z,2
M5,221.44051960726281,2.046354329980735,494828.9174975661,4319686.839028228,2021-12-27T23:00:11Z,2
M5,563.1574009254799,0.3829341332149927,494679.058830652,4319523.810553186,2021-12-28T00:00:38Z,3
M5,682.5343562217906,-3.1112117355249227,494480.4634362259,4318996.832254268,2021-12-28T01:01:01Z,3
M5,745.5664369762882,1.288071326729888,494701.6447205115,4319642.534962103,2021-12-28T02:00:09Z,3
M5,984.6541533939412,1.4558016892615662,494091.71597400703,4320071.319565526,2021-12-28T03:00:12Z,3
M5,328.6493282182922,0.303453738485556,493436.7426351928,4319336.095975563,2021-12-28T04:00:21Z,3
M5,8.966809615645317,-0.6294924336501211,493301.44852016325,4319036.586571075,2021-12-28T05:00:38Z,1
M5,7.037138708341043,-2.751146648868972,493293.6537139163,4319032.154340231,2021-12-28T06:00:11Z,1
M5,20.18682063910067,-1.073990413728595,493297.9867853319,4319037.69923097,2021-12-28T07:00:12Z,1
M5,33.57165048885955,1.607183134461074,493317.89436240285,4319034.353173188,2021-12-28T08:00:20Z,1
M5,15.72972823902159,2.2997798946609525,493322.25093200215,4319067.64094899,2021-12-28T09:00:10Z,1
M5,517.5457905769455,1.8543279750200385,493309.2583974299,4319058.774247469,2021-12-28T10:00:12Z,3
M5,772.396721828138,0.5695826867889077,493708.93438656605,4318729.969215495,2021-12-28T11:00:17Z,3
M5,1404.7223718263692,1.9949998254024068,494475.88374841854,4318638.397537313,2021-12-28T12:00:12Z,3
M5,122.88364487871154,-2.1139216365129885,494053.56113058806,4319978.132043989,2021-12-28T13:00:36Z,2
M5,13.265728193356004,2.2100640376978653,494172.9879117283,4319949.1901344955,2021-12-28T14:00:18Z,2
M5,216.06961622780383,1.5975849653521648,494167.803535494,4319961.40085878,2021-12-28T15:00:38Z,2
M5,381.6444141121555,0.08461617886213402,493971.2507968932,4319871.661792564,2021-12-28T16:00:20Z,2
M5,366.1288007028095,1.8522806435607104,493638.71742324537,4319684.381216333,2021-12-28T17:00:10Z,2
M5,28.033081012574907,1.757073555612176,493899.9296422727,4319427.830099916,2021-12-28T18:00:12Z,1
M5,25.757254170498136,-2.687082988523973,493915.5289230306,4319451.122074304,2021-12-28T19:00:13Z,1
M5,378.33913562005955,-0.366380661435465,493912.0467000094,4319425.601293257,2021-12-28T20:00:15Z,3
M5,513.264421140869,0.6246357875907858,493730.0009567908,4319093.939041987,2021-12-28T21:00:11Z,3
M5,224.1782694711422,1.9881663884215017,493792.79308496206,4318584.530056349,2021-12-28T22:00:12Z,3
M5,538.5808241128228,-1.0794843742287026,493985.07088228676,4318699.791260399,2021-12-28T23:00:12Z,3
